;title;link;image_link;duration;status;aired;episodes;type;source;genres;themes;demographic;producers;studios;licensors;voice_actors;staffs;score;ranked;rating;favorites;popularity;members;platforms;synopsis;synonyms;japanese
10;Isekai Shokudou;https://myanimelist.net/anime/34012/Isekai_Shokudou;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;23 min. per ep.;Finished Airing;Jul 4, 2017 to Sep 19, 2017;12;TV;Light novel;['Fantasy', 'Gourmet', 'Slice of Life'];['Iyashikei', 'Workplace'];NOT_EXIST;['TV Tokyo', 'Sotsu', 'flying DOG', 'Nikkatsu', 'Avex Pictures', 'Crunchyroll', 'Dai Nippon Printing', 'Shufunotomo'];SILVER LINK.;Funimation;['Suwabe, Junichi', 'Uesaka, Sumire', 'Oonishi, Saori', 'Itou, Shizuka', 'Ueda, Reina', 'Tamura, Yukari', 'Hikasa, Youko', 'Yasumura, Makoto', 'Yasuno, Kiyono', 'Matsuoka, Yoshitsugu'];[{'name': 'Tanaka, Hiroyuki', 'role': 'Producer'}, {'name': 'Kurosu, Nobuhiko', 'role': 'Producer'}, {'name': 'Tabeya, Masahiro', 'role': 'Producer'}, {'name': 'Jinbo, Masato', 'role': 'Director, Episode Director, Script, Series Composition'}];7.39;#2173;PG-13 - Teens 13 or older;871;#937;233,043;['Crunchyroll', 'Funimation', ''];"Western Restaurant Nekoya is a popular eatery located on a street corner in a Tokyo shopping district. Serving both traditional Japanese fare as well as Western dishes, this eating establishment is popular among Tokyo's residents. But this seemingly ordinary restaurant is also popular with another type of clientele...  While the restaurant is thought to be closed on Saturdays, the truth is that on this special day each week, its doors are instead opened to the inhabitants of other worlds. From dragons and elves to fairies and mages, this restaurant has no shortage of strange customers. Nevertheless, the enigmatic chef known only as ""Master"" will be waiting to serve up their favorite dishes with a kind smile and keep them coming back for many more Saturdays to come.  [Written by MAL Rewrite]";NOT_EXIST;異世界食堂
11;Osake wa Fuufu ni Natte kara;https://myanimelist.net/anime/35484/Osake_wa_Fuufu_ni_Natte_kara;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;3 min. per ep.;Finished Airing;Oct 4, 2017 to Dec 27, 2017;13;TV;Web manga;['Comedy', 'Gourmet', 'Romance'];NOT_EXIST;NOT_EXIST;['VAP', 'Yomiko Advertising', 'Tokyo MX', 'GYAO!', 'Cloud22'];Creators in Pack;None found, add some;['Kitamura, Eri', 'Ichiki, Mitsuhiro', 'Nakada, Arisa', 'Akabane, Kenji', 'Asai, Ayaka', 'Ishizuka, Unshou'];[{'name': 'Hirasawa, Hisayoshi', 'role': 'Director, Sound Director'}, {'name': 'Tachibana, Saori', 'role': 'Director'}, {'name': 'WORDS in STEREO', 'role': 'Script, Series Composition'}, {'name': 'Cellchrome', 'role': 'Theme Song Performance'}];6.96;#4269;PG-13 - Teens 13 or older;383;#1067;204,590;['Crunchyroll'];Chisato Mizusawa is a calm and collected assistant office manager who apparently dislikes drinking alcohol. But she actually likes it and has a secret side to her that emerges only when drunk: her cute persona, which she only reveals to her husband, the bartender Sora. Each day when Chisato comes home, Sora takes care of his beloved wife, providing her with a good meal and a fresh drink. These drinks include Plum Splet, Irish Coffee, Orange Breeze, and many more tasty concoctions that she eagerly gulps down. But as much as she likes alcohol, she loves her kindhearted husband more. Together, they share a life that is filled with happiness—and the more-than-occasional cocktail.  [Written by MAL Rewrite];NOT_EXIST;お酒は夫婦になってから
12;Toradora!: Bentou no Gokui;https://myanimelist.net/anime/11553/Toradora__Bentou_no_Gokui;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;27 min.;Finished Airing;Dec 21, 2011;1;Special;Light novel;['Comedy', 'Gourmet'];NOT_EXIST;NOT_EXIST;['None found', 'add some'];J.C.Staff;NIS America, Inc.;['Kugimiya, Rie', 'Majima, Junji', 'Horie, Yui', 'Kitamura, Eri', 'Nojima, Hirofumi', 'Gotou, Saori', 'Ohara, Sayaka', 'Yoshino, Hiroyuki', 'Tanaka, Rie', 'Okitsu, Kazuyuki'];[{'name': 'Aketagawa, Jin', 'role': 'Sound Director'}, {'name': 'Okada, Mari', 'role': 'Script'}, {'name': 'Nagai, Tatsuyuki', 'role': 'Storyboard'}, {'name': 'Kugimiya, Rie', 'role': 'Theme Song Performance'}];7.43;#2013;PG-13 - Teens 13 or older;140;#1251;173,011;[];An unaired episode included in the Blu-ray box set.  Yuusaku brings an extravagant bento box to share with the class, which makes Ryuuji feel inferior about his own bento making skills. Desperate to beat his bentos, Ryuuji obsessively tries to compete against them to the point where he even brings a rice cooker to school. After Taiga brings him some salty onigiri, Ryuuji realises that the true meaning of bentos is not the taste, but the feelings that are put into it.  (Source: Wikipedia);Toradora! Special, Toradora!: The True Meaning of Bento;とらドラ！ 弁当の極意
13;Dagashi Kashi 2;https://myanimelist.net/anime/36049/Dagashi_Kashi_2;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230404_20230329_readmanga_1.png;12 min. per ep.;Finished Airing;Jan 12, 2018 to Mar 30, 2018;12;TV;Manga;['Comedy', 'Gourmet'];NOT_EXIST;Shounen;['Pony Canyon', 'TBS', 'Shogakukan', 'Lawson', 'Pony Canyon Enterprise'];Tezuka Productions;Funimation;['Taketatsu, Ayana', 'Abe, Atsushi', 'Numakura, Manami', 'Akasaki, Chinatsu', 'Suzuki, Tatsuhisa', 'Fujiwara, Keiji', 'Sugita, Tomokazu'];[{'name': 'Tanaka, Junichirou', 'role': 'Producer'}, {'name': 'Nishiya, Yasuyuki', 'role': 'Producer'}, {'name': 'Udagawa, Sumio', 'role': 'Producer'}, {'name': 'Kuwahara, Satoshi', 'role': 'Director'}];6.83;#4876;PG-13 - Teens 13 or older;192;#1340;159,583;['Crunchyroll'];Second season of Dagashi Kashi.;Dagashikashi 2;だがしかし2
14;Shokugeki no Souma: Ni no Sara OVA;https://myanimelist.net/anime/34480/Shokugeki_no_Souma__Ni_no_Sara_OVA;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;25 min. per ep.;Finished Airing;May 1, 2017 to Jul 4, 2017;2;OVA;Manga;['Gourmet', 'Ecchi'];NOT_EXIST;Shounen;['Warner Bros. Japan', 'Shueisha'];J.C.Staff;None found, add some;['Matsuoka, Yoshitsugu', 'Kanemoto, Hisako', 'Takahashi, Minami', 'Ishida, Akira', 'Akasaki, Chinatsu', 'Itou, Shizuka', 'Sakurai, Takahiro', 'Okamoto, Nobuhiko', 'Ishigami, Shizuka', 'Hanae, Natsuki'];[{'name': 'Matsui, Youhei', 'role': 'Theme Song Lyrics'}, {'name': 'Katou, Tatsuya', 'role': 'Music'}, {'name': 'Saeki, Shun', 'role': 'Original Character Design'}, {'name': 'Tsukuda, Yuuto', 'role': 'Original Creator'}];7.47;#1852;PG-13 - Teens 13 or older;104;#1360;156,113;[];Having completed their Stagiaire assignments, the residents of Polar Star Dormitory and their friends visit a hot springs inn. Though they planned on relaxing, these young chefs step up to the plate when the inn's entire kitchen staff suffer accidents. Unbeknownst to them, they will not be cooking for any ordinary patrons.  Sometime after this trip, Souma Yukihira's desire for worthy opponents is stoked when he, Megumi Tadokoro, and the other Autumn Election quarter-finalists are invited to the annual Autumn Leaves Viewing event. The eight Tootsuki freshmen have a special opportunity to enjoy tea with the Elite Ten Council—including the Tenth Seat Erina Nakiri, who participates alongside her first-year classmates. Though it is framed as a friendly introduction between nine promising underclassmen and nine prestigious upperclassmen, Director Senzaemon Nakiri sees this meeting for what it is: a first encounter between the current reigning elite and their eventual usurpers.  [Written by MAL Rewrite];Shokugeki no Souma: Ni no Sara - Jump Festa 2016 Special, Shokugeki no Soma: Ni no Sara OVA, Food Wars! The Second Plate OVA, Shokugeki no Souma 2nd Season OVA;食戟のソーマ 弍ノ皿
15;Kakuriyo no Yadomeshi;https://myanimelist.net/anime/36754/Kakuriyo_no_Yadomeshi;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;23 min. per ep.;Finished Airing;Apr 2, 2018 to Sep 24, 2018;26;TV;Light novel;['Drama', 'Fantasy', 'Gourmet', 'Romance'];['Adult Cast', 'Isekai', 'Mythology'];Josei;['flying DOG', 'Kadokawa'];Gonzo;Funimation;['Konishi, Katsuyuki', 'Toki, Shunichi', 'Touyama, Nao', 'Iwami, Manaka', 'Tamaru, Atsushi', 'Uchida, Yuuma', 'Ishikawa, Kaito', 'Ueda, Reina', 'Inoue, Yuuki', 'Kakuma, Ai'];[{'name': 'Kaneiwa, Motoko', 'role': 'Producer'}, {'name': 'Okuda, Yoshiko', 'role': 'Director'}, {'name': 'Gou, Fumiyuki', 'role': 'Sound Director'}, {'name': 'Yamauchi, Shigeyasu', 'role': 'Episode Director, Storyboard'}];7.53;#1640;PG-13 - Teens 13 or older;1,265;#1372;154,188;['Crunchyroll', 'Funimation'];"Abandoned as a child by her mother, Aoi Tsubaki has always had the ability to see ""ayakashi""—spirits from the Hidden Realm. Shirou Tsubaki, her grandfather who shared the same ability, took her under his wing and taught her how to live with the ayakashi in peace. When her grandfather abruptly passes away, the independent Aoi must continue her college career, armed with only her knowledge in cooking as a means of protection against the human-eating spirits. In hopes that the ayakashi will not turn to her or other unknowing humans as a tasty meal, she takes it upon herself to feed the hungry creatures that cross her path.  After giving a mysterious ayakashi her lunch, Aoi is transported to the Hidden Realm, where the ayakashi reveals himself to be an ogre-god known as Oodanna, the ""Master Innkeeper."" There, she learns that she was used as collateral for her grandfather's debt of one hundred million yen, and that she must pay the price for her grandfather's careless decision by marrying Oodanna. Aoi valiantly refuses and decides to settle things on her own terms: she will pay off the debt herself by opening an eatery at Oodanna's inn.  Kakuriyo no Yadomeshi follows the journey of Aoi as she proceeds to change and touch the lives of the ayakashi through the one weapon she has against them—her delicious cooking.  [Written by MAL Rewrite]";NOT_EXIST;かくりよの宿飯
16;Tondemo Skill de Isekai Hourou Meshi;https://myanimelist.net/anime/53446/Tondemo_Skill_de_Isekai_Hourou_Meshi;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;23 min. per ep.;Finished Airing;Jan 11, 2023 to Mar 29, 2023;12;TV;Light novel;['Adventure', 'Comedy', 'Fantasy', 'Gourmet'];NOT_EXIST;NOT_EXIST;['Bushiroad', 'dugout'];MAPPA;None found, add some;['Kino, Hina', 'Hino, Satoshi', 'Uchida, Yuuma', 'Uchida, Maaya', 'Taichi, You', 'Touchi, Hiroki', 'Kaida, Yuuko', 'Shirasu, Saho', 'Kumagai, Kentarou', 'Sonozaki, Mie'];[{'name': 'Ogawa, Takahiro', 'role': 'Producer'}, {'name': 'Ishii, Yumi', 'role': 'Assistant Producer'}, {'name': 'Nakai, Yuusuke', 'role': 'Assistant Producer'}, {'name': 'Matsuda, Kiyoshi', 'role': 'Director'}];7.71;#1151;PG-13 - Teens 13 or older;898;#1557;129,979;['Crunchyroll', 'Aniplus TV', '', '', '', '', '', '', ''];"Salaryman Tsuyoshi Mukouda is accidentally summoned as a hero to the Kingdom of Reijseger in another world to help defend against their enemies. Wary of the royal family's true intentions, Mukouda is able to talk his way out of the situation due to his non-combat skill, ""Online Supermarket,"" which is deemed useless.  However, this power proves to be anything but useless. With this ability, Mukouda is able to cheaply purchase food products and utensils from Japan—most of which are considered luxuries in this world. As Mukouda cooks up a storm using his ability, he catches the eye of the fearsome mythical wolf Fenrir. The legendary beast swiftly negotiates a contract to become Mukouda's familiar, unable to resist the delicious dishes. With Fenrir by his side, Mukouda travels the world, earning his keep as an adventurer and merchant all the while enjoying delectable meals.  [Written by MAL Rewrite]";Regarding the Display of an Outrageous Skill Which Has Incredible Powers, Tonsuki;とんでもスキルで異世界放浪メシ
17;Toriko;https://myanimelist.net/anime/10033/Toriko;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;23 min. per ep.;Finished Airing;Apr 3, 2011 to Mar 30, 2014;147;TV;Manga;['Action', 'Adventure', 'Comedy', 'Fantasy', 'Gourmet'];NOT_EXIST;Shounen;['Yomiko Advertising', 'Fuji TV', 'Shueisha'];Toei Animation;Funimation;['Okiayu, Ryoutarou', 'Matsuda, Kenji', 'Sakurai, Takahiro', 'Park, Romi', 'Iwata, Mitsuo', 'Morikawa, Toshiyuki', 'Minagawa, Junko', 'Horiuchi, Kenyuu', 'Miki, Shinichiro'];[{'name': 'Jouno, Masato', 'role': 'Producer'}, {'name': 'Ueda, Hidehito', 'role': 'Director, Episode Director'}, {'name': 'Zako, Akifumi', 'role': 'Director, Episode Director, Storyboard'}, {'name': 'Kakudou, Hiroyuki', 'role': 'Episode Director, Storyboard'}];7.52;#1693;PG-13 - Teens 13 or older;825;#1625;123,492;['Crunchyroll'];"Hamburgers that grow out of the ground like four-leaf clovers, mountain ranges carved out of ice cream, and warm servings of mac and cheese that stew deep within the stomachs of volcanoes fill the landscape. This world of delectable natural wonders has reached a prime age of exploration—the Gourmet Age! Citizens and chefs alike aspire to taste and prepare the finest dishes, while adventurers called ""Gourmet Hunters"" seek out delicious rare ingredients.  Possessing a unique set of skills, the wild and passionate Gourmet Hunter Toriko is infamous for discovering 2% of all known ingredients. Together with his friend Komatsu—a highly skilled chef working at a five-star hotel—Toriko strives to complete his Full Course Menu of Life. But it isn’t going to be easy; in order to obtain the most delicious ingredients, Toriko must battle against obstacles like deadly monsters, evil organizations, and food itself!  [Written by MAL Rewrite]";Toriko (2011),;トリコ
18;Emiya-san Chi no Kyou no Gohan;https://myanimelist.net/anime/37033/Emiya-san_Chi_no_Kyou_no_Gohan;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;13 min. per ep.;Finished Airing;Jan 25, 2018 to Jan 1, 2019;13;ONA;Manga;['Comedy', 'Gourmet', 'Slice of Life'];NOT_EXIST;NOT_EXIST;['Aniplex', 'Kadokawa'];ufotable;Aniplex of America;['Kawasumi, Ayako', 'Sugiyama, Noriaki', 'Ueda, Kana', 'Koyama, Rikiya', 'Suwabe, Junichi', 'Shitaya, Noriko', 'Kadowaki, Mai', 'Canna, Nobutoshi', 'Asakawa, Yuu', 'Tanaka, Atsuko'];[{'name': 'Kondou, Hikaru', 'role': 'Producer, Sound Director, Planning'}, {'name': 'Kurosaki, Shizuka', 'role': 'Producer'}, {'name': 'Miura, Takahiro', 'role': 'Director'}, {'name': 'Satou, Tetsuto', 'role': 'Director'}];7.80;#916;PG-13 - Teens 13 or older;694;#1627;123,347;['Crunchyroll', 'Funimation'];With the threat of the Holy Grail War no longer looming over Fuyuki City, its inhabitants can finally enjoy a time of peace. Now that all of the Masters and Servants have adjusted to their new mundane lives, Shirou has taken it upon himself to cook for his household and show Saber the wonders of modern cuisine. Every day, he ventures into the marketplace to see what kind of different meals he can cook up with unique ingredients and a limited budget. However, his legendary skills often attract uninvited guests from all over the city, so there is never a dull moment at dinner with the Emiya family.  As his guests entertain themselves in the living room, Shirou walks through the step-by-step process of creating some of his favorite meals. With delicacies such as his savory New Year soba with shrimp tempura, steamy foil-baked salmon, and cheesy bamboo shoot gratin, everything is up for grabs on his menu. Itadakimasu!  [Written by MAL Rewrite];NOT_EXIST;衛宮さんちの今日のごはん
19;Princess Connect! Re:Dive Season 2;https://myanimelist.net/anime/42670/Princess_Connect_Re_Dive_Season_2;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;23 min. per ep.;Finished Airing;Jan 11, 2022 to Mar 29, 2022;12;TV;Game;['Adventure', 'Comedy', 'Fantasy', 'Gourmet'];NOT_EXIST;NOT_EXIST;['WOWOW', 'Nippon Columbia', 'Tokyo MX', 'BS11', 'Cygames'];CygamesPictures;None found, add some;['Tachibana, Rika', 'Itou, Miku', 'Ichimichi, Mao', 'Abe, Atsushi', 'Hashimoto, Chinami', 'Horie, Yui', 'Taneda, Risa', 'Ohashi, Ayaka', 'Amamiya, Sora', 'Kohara, Konomi'];[{'name': 'Oowada, Tomoyuki', 'role': 'Producer'}, {'name': 'Kanasaki, Takaomi', 'role': 'Director, Sound Director, Series Composition'}, {'name': 'Iwamoto, Yasuo', 'role': 'Director'}, {'name': 'Yamamoto, Ken', 'role': 'Episode Director, Storyboard, Animation Director, Key Animation'}];7.82;#888;PG-13 - Teens 13 or older;806;#1727;114,710;['Crunchyroll', 'Aniplus Asia', '', ''];The members of the Gourmet Guild—Yuuki, Kokkoro, Pecorine, and Karyl—continue to scour the world in pursuit of their goal to seek out all delicious food in existence. However, as their adventures progress, the mysteries behind Yuuki's memories, Karyl's allegiance, and Pecorine's heritage begin to come together—seemingly forming the truth that makes up the world's very foundation.  [Written by MAL Rewrite];Princess Connect! Re:Dive 2nd Season, Priconne 2nd Season;プリンセスコネクト! Re:Dive Season 2
20;Toradora!: SOS! Kuishinbou Banbanzai;https://myanimelist.net/anime/6127/Toradora__SOS_Kuishinbou_Banbanzai;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;5 min. per ep.;Finished Airing;Feb 3, 2009 to Aug 26, 2009;4;Special;Light novel;['Comedy', 'Gourmet'];NOT_EXIST;NOT_EXIST;['None found', 'add some'];J.C.Staff;NIS America, Inc.;['Kugimiya, Rie', 'Majima, Junji', 'Horie, Yui', 'Kitamura, Eri', 'Nojima, Hirofumi', 'Gotou, Saori', 'Tanaka, Rie'];[{'name': 'Aketagawa, Jin', 'role': 'Sound Director'}, {'name': 'Yamakawa, Yoshiki', 'role': 'Episode Director, Storyboard'}, {'name': 'Itou, Michiko', 'role': 'Script, Screenplay'}, {'name': 'Takemiya, Yuyuko', 'role': 'Original Creator'}];6.40;#7246;PG-13 - Teens 13 or older;83;#1832;105,863;[];Toradora DVD shorts featuring the miniature forms of the Toradora characters talking about, and eating, food.;Toradora! SOS! Hooray for Foodies;とらドラ! SOS! 食いしん坊万々歳
21;Yakitate!! Japan;https://myanimelist.net/anime/28/Yakitate_Japan;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;24 min. per ep.;Finished Airing;Oct 12, 2004 to Mar 14, 2006;69;TV;Manga;['Comedy', 'Gourmet'];NOT_EXIST;Shounen;['TV Tokyo', 'Aniplex', 'd-rights', 'Tohokushinsha Film Corporation', 'Atelier Musa'];Sunrise;Nozomi Entertainment;['Kobayashi, Yumiko', 'Koyasu, Takehito', 'Touchi, Hiroki', 'Sakaguchi, Shuuhei', 'Otsuka, Chihiro', 'Inoue, Marina', 'Sakazume, Takayuki', 'Seki, Tomokazu', 'Horiuchi, Kenyuu', 'Kugimiya, Rie'];[{'name': 'Yamakawa, Norio', 'role': 'Producer'}, {'name': 'Aoki, Yasunao', 'role': 'Director, Storyboard'}, {'name': 'Kimura, Eriko', 'role': 'Sound Director'}, {'name': 'Tomonaga, Kazuhide', 'role': 'Episode Director, Storyboard'}];7.92;#692;PG-13 - Teens 13 or older;895;#1972;94,642;['Crunchyroll', 'Funimation'];While countries such as France, England, and Germany all have their own internationally celebrated bread, Japan simply does not have one that can match in reputation.  Thus after discovering the wonders of breadmaking at a young age, Kazuma Azuma embarks on a quest to create Japan's own unique national bread. And being blessed with unusually warm hands that allow dough to ferment faster, Azuma is able to bring his baking innovations to another level.  As he begins working at the prestigious Japanese bakery chain, Pantasia, Azuma encounters other talented bakers and experiences firsthand the competitive world of baking. Along with his newfound friends and rivals, Azuma strives to create new and unparalleled bread that will start a baking revolution.  [Written by MAL Rewrite];Freshly Baked!! Ja-pan!;焼きたて!! ジャぱん
22;Bartender;https://myanimelist.net/anime/1589/Bartender;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;23 min. per ep.;Finished Airing;Oct 15, 2006 to Dec 31, 2006;11;TV;Manga;['Drama', 'Gourmet'];['Adult Cast', 'Workplace'];Seinen;['Pony Canyon', 'Fuji TV', 'Sony Music Entertainment', 'Fujipacific Music', 'Fuji Creative'];Palm Studio;None found, add some;['Mizushima, Takahiro', 'Fujimura, Ayumi', 'Ishimori, Takkou', 'Yajima, Masaaki', 'Hanawa, Eiji', 'Asano, Mayumi', 'Katou, Seizou', 'Aoyama, Yutaka', 'Suzuki, Naoko', 'Kawazu, Yasuhiko'];[{'name': 'Yamamoto, Kouji', 'role': 'Producer'}, {'name': 'Ishiguro, Tatsuya', 'role': 'Producer'}, {'name': 'Watanabe, Masaki', 'role': 'Director'}, {'name': 'Motoyama, Satoshi', 'role': 'Sound Director'}];7.34;#2383;PG-13 - Teens 13 or older;467;#2093;86,430;['Crunchyroll'];"Hidden in the backstreets of the Ginza district is Eden Hall, a lone bar operated by Ryuu Sasakura, the prodigy bartender who is said to mix the most incredible cocktails anyone has ever tasted. However, not just anyone can find Eden Hall; rather, it is Eden Hall that must find you. Customers of varying backgrounds, each plagued with their own troubles, wander into this bar. Nevertheless, Ryuu always knows the ideal cocktail to console and guide each distraught soul.  [Written by MAL Rewrite]";NOT_EXIST;バーテンダー
23;Isekai Shokudou 2;https://myanimelist.net/anime/48804/Isekai_Shokudou_2;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230404_20230329_readmanga_1.png;23 min. per ep.;Finished Airing;Oct 2, 2021 to Dec 18, 2021;12;TV;Light novel;['Fantasy', 'Gourmet', 'Slice of Life'];NOT_EXIST;NOT_EXIST;['TV Tokyo', 'Nippon Animation', 'TV Osaka', 'AT-X', 'KlockWorx', 'flying DOG', 'DMM pictures', 'Shufunotomo', 'Polygon Magic', 'MAGNET'];OLM;Crunchyroll;['Suwabe, Junichi', 'Uesaka, Sumire', 'Oonishi, Saori', 'Itou, Shizuka', 'Ueda, Reina', 'Tamura, Yukari', 'Hikasa, Youko', 'Yasuno, Kiyono', 'Yasumura, Makoto', 'Yoshinaga, Takuto'];[{'name': 'Iizuka, Aya', 'role': 'Producer'}, {'name': 'Kurosu, Nobuhiko', 'role': 'Producer'}, {'name': 'Kama, Hideki', 'role': 'Producer'}, {'name': 'Itou, Shousei', 'role': 'Producer'}];7.67;#1222;PG-13 - Teens 13 or older;397;#2135;82,807;['Crunchyroll'];"The Western Restaurant Nekoya is adored by its local Japanese clientele. The eatery's continued success can be attributed to its tasty western and Japanese dishes, as well as its cheerful head chef, ""Master"" Tenshu. In Japan, the restaurant appears to be closed on Saturdays, but in actuality, it is the one day that Nekoya transcends to the Other World and opens its doors to guests seeking foreign cuisine. From castles to forests, the ""Restaurant to Another World""—as its patrons call it—travels far and wide.  Nekoya's diverse and bizarre clientele can expect to be greeted by one of two devoted waitresses—the courteous demon waitress Aletta, or the enigmatic and elven Kuro. As customers, both old and new, pile into the establishment with stories of their respective lands, Master and his staff ensure that everyone is in for a scrumptious adventure of a lifetime.  [Written by MAL Rewrite]";NOT_EXIST;異世界食堂 2
24;Yume-iro Pâtissière;https://myanimelist.net/anime/6586/Yume-iro_P%C3%A2tissi%C3%A8re;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;24 min. per ep.;Finished Airing;Oct 4, 2009 to Sep 26, 2010;50;TV;Manga;NOT_EXIST;NOT_EXIST;Shoujo;['Pierrot', 'Yomiuri Telecasting', 'DAX Production', 'Shueisha'];Studio Hibari;Maiden Japan;['Okamoto, Nobuhiko', 'Yuuki, Aoi', 'Yonaga, Tsubasa', 'Taketatsu, Ayana', 'Iino, Mayu', 'Hamazoe, Shinya', 'Yamaoka, Yuri', 'Misawa, Sachika', 'Kishio, Daisuke', 'Yahagi, Sayuri'];[{'name': 'Nagai, Kouji', 'role': 'Producer'}, {'name': 'Suzuki, Iku', 'role': 'Director, Episode Director, Storyboard'}, {'name': 'Tanaka, Kazuya', 'role': 'Sound Director'}, {'name': 'Yoshida, Shunji', 'role': 'Episode Director'}];7.84;#846;G - All Ages;1,081;#2217;78,173;['HIDIVE'];"Aside from her deep passion for eating cakes, the clumsy Ichigo Amano has never been successful at anything. After an encounter with Henri Lucas, a famous patissier, Ichigo's amazing tasting abilities—although unbeknownst to her—are discovered. Recognizing her talent, Henri offers her the chance to attend St. Marie Academy, a prestigious culinary school which specializes in desserts.  In spite of the fact that she is a beginner lacking skills, thanks to Henri's recommendation, Ichigo is placed in the topmost group with the ""Sweets Princes."" The princes, famous throughout the school for their magical treats, are Sennosuke Andou, an expert in traditional Japanese sweets; Satsuki Hanabusa, with a flair for candied flowers; and Makoto Kashino, a gifted chocolatier. Ichigo and the Sweets Princes, each accompanied by their ""Sweets Spirits""—fairies who make patissiers' dreams come true—all work towards their goals in the competitive world of sweets.  [Written by MAL Rewrite]";Yumeiro Patissiere, YumePati, Dream-Colored Pastry Chef, Yumeiro Pâtissière;夢色パティシエール
25;Koufuku Graffiti;https://myanimelist.net/anime/24629/Koufuku_Graffiti;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;24 min. per ep.;Finished Airing;Jan 9, 2015 to Mar 27, 2015;12;TV;4-koma manga;['Comedy', 'Gourmet', 'Slice of Life'];NOT_EXIST;Seinen;['TBS', 'Movic', 'flying DOG', 'Sony Music Communications', 'Houbunsha', 'Kadokawa'];Shaft;Sentai Filmworks;['Satou, Rina', 'Oogame, Asuka', 'Komatsu, Mikako', 'Iguchi, Yuka', 'Kobayashi, Yuu', 'Matsuki, Miyu', 'Nishi, Asuka', 'Hirohashi, Ryou', 'Nonaka, Ai', 'Nishi, Asuka'];[{'name': 'Kawamoto, Sachi', 'role': 'Producer'}, {'name': 'Itou, Shousei', 'role': 'Producer'}, {'name': 'Shinbou, Akiyuki', 'role': 'Director'}, {'name': 'Tatsuwa, Naoyuki', 'role': 'Director, Episode Director, Storyboard'}];6.79;#5031;PG-13 - Teens 13 or older;151;#2222;77,778;['HIDIVE'];"The path to becoming a fine wife begins with being an accomplished cook—at least, that is what Ryou Machiko's late grandmother had led her to believe. For a middle schooler, Ryou's cooking skills are incomparable; but recently, though Ryou's food looks appetizing and smells inviting, the taste has not been delicious. Just when the dejected art student comes to terms with the possibility that she might continue living alone for the rest of her life, her aunt tells her that Kirin Morino—Ryou's second cousin—will begin staying with her every weekend since the younger girl has joined a cram school in Tokyo and aims to attend the same school as Ryou.  Surprisingly, with her cousin's arrival, Ryou finds that her cooking has vastly improved—apparently, it is not her prowess in the kitchen, but the sharing of the experience with those closest to her that seems to make the flavors shine.  [Written by MAL Rewrite]";Happy Cooking Graffiti;幸腹グラフィティ
