0;◯;kimkotsu_;https://myanimelist.net/profile/kimkotsu_;8;I might be a little biased on this review, but I could not help myself. This amazing one minute of my life was the birth of perfect harmony between music and art.  So simple, no real deeper meaning, yet so beautiful. The dramatic piano music was basically directing the simplistic art that just seemed to morph into interesting tiny stories.  One can't go wrong with watching this. You either hate it or love it but in the end the ONA is 1 minute long! So you'll either forget about the minute and move on or you'll treasure this one minute. I loved it. As soon as it finished I gave my laptop a round of applause - one (wo)man party here haha.  Anyways, just watch it - nobody really seems to know this ONA ut everybody knows trash like Utsu Musume Sayuri although I kind of liked that too. All I can say about it is - WATCH IT- it is a beautiful piece of art. I can't promise you that you will love it though but just try it out.;Recommended
1;◯;NextUniverse;https://myanimelist.net/profile/NextUniverse;8;"Kabuki Sawako is a very strange person... quite the mad one if I happen to say so myself. This piece. ""◯"". Is just another one of her works that make you ask ""why?"". Your answer is, well, how would I know what goes on in her mind?  It's funny. A circle; the perfect shape, yet it has been used in such a vulgar manner. A juxtaposition? Perhaps. A realisation that one of the most common shapes can be simplified to the likes of the ludicrous sides of man? Probably. Just some fun with a shape? Most likely. Whatever the cause for this work was, we are welcomed with a ton of sexual imagery, some drug use and some normal symbols that all come down to the same thing, the circle.  It's a strange piece, that's a given, but it also opens up the many ideas that are within the endless line… what more can you get in this neverending sequence?";Recommended
0;◯;eblf2013;https://myanimelist.net/profile/eblf2013;6;"This is a short about the cycle of life... more or less. So I guess that's why it's called ◯ (Do not mistake with The Big O, which is another anime)  It will take you just one minute, if you're bored and you like watching random animations on YouTube, you might like this.  The short was really unusual, probably made by someone high on a certain substance, but it is well animated nonetheless, although it's really difficult, if not impossible to make any sense of it; anyway, this won't matter much, you might as well appreciate the awesome piano piece in the background that synchronizes with the animation.";Mixed Feelings
0;◯;Sidewinder51;https://myanimelist.net/profile/Sidewinder51;3;Rate 3 No vocals art piece  story unclear if there is a story hidden or if this just to fuck with you (hahaha, inside joke). You have what appears to be random black and white clearly drawn events. I am guessing it is a take on the idea of a cycle. We eat, sleep, have fun, Fu*$ and repeat. Which would make sense with the symbol/second name circle.  Art Not as impressed. With art many things are happening. Humans have limited lines of focus. With color it stress what should be focused vs not. A pure black and white film loses that advantage. Also, the drawing could without a doubt been more detailed. Depending on a kid's ability in art they could drawn most of these pieces. I am talking about 6-10 year old.  Sound I loved the music choice. It really blended nicely with the fast paced art. From start to end.  character- not relevant  ending remark: this is a show with no clear direction. It forces the viewer to determine which direction it goes and why. If you like filling in the blanks for plots you will like this.;Not Recommended
0;ēlDLIVE;henkuku;https://myanimelist.net/profile/henkuku;7;"Seeing how its rating isn't exactly high, I thought I needed to justify just how good (or bad) this series actually is.  As most of you reading this might already know, this series was written by the very same author who brought us Katekyo Hitman Reborn. However, going into this series thinking and expecting it to match the quality of Reborn isn't the way to go.  elDLIVE is really just a simple, shounen series with not much complications regarding the plot or characters. Almost everything about it is as straightforward as it can get or, as some people would call it, predictable. But this doesn't necessarily mean it's not worth a watch, though. Despite the simple plot line, the episodes have a good flow to them and usually have a sense of continuity between them. This gives you the feeling on wanting/needing to watch on to find out what happens next, which I thought they pulled off decently well. Overall the series didn't feel that rushed, although I thought the ending did fall victim to that a bit. That said, the series ended on a decent note and was quite open, although I highly doubt a second season would come but it definitely has made room for a possibility.  The art isn't exactly extravagant, but it's appealing enough to make watching it comfortable. Simple art for a simple story. Because this series featured aliens and similar life-forms, character designs were rather interesting for this one. When I first saw him I seriously thought Chips looked an awful lot like Manaphy (Yes, the Pokemon). There's also a cat girl, a talking muscular crescent moon... It was just fascinating to see really weird characters all around. And also, not to mention the main girls (Misuzu, Veronica, Nina) actually looked pretty cute too.  If anything, the soundtrack of this series has to be one of its highlights for me. The OST composer is none other than Yasuharu Takanashi, who is the same guy who brought to you the soundtracks of Fairy Tail and Naruto Shippuden. So yes, great and familiar shounen music to accompany this series really worked well for me. Battle themes during the action, and slow emotional pieces during supposedly sad moments; it all fit well. They also had, in my opinion, one of the best EDs of the season. Not just in terms of music, but the animation during the ED was simply beautiful. Even if you don't plan to watch this series, I'd recommend you to just watch that ED.  If you had watched the PV, you'd have known that our protagonist Chuta had a terrible incident happen to him when he was young, and had been traumatized by it ever since. And then you'd think, a coward like him... becomes a space police officer?! Indeed, most of the series focuses on the growth of Chuta as a person. How he attempts to overcome his past fears, how he convinces himself that he is not actually a useless dimwit who always runs away in the face of adversity... through these 12 episodes you will see him change his perceptions. There are hardly any characters in this show who are worthy of being disliked (even the villains, because they hardly did anything horrible). Even though the focus is mainly on Chuta, Dolugh and Misuzu, over this series we are also wll introduced to the side characters like Veronica, Nina and Dr. Love. I particularly like Dr. Love's character, but that's just how I feel of course. Maybe you'll think differently of him... Seriously, though, which a rather huge cast it was always going to be hard to give every single character decent development, and I thought what they pulled off in 12 episodes was adequate for one to enjoy the show.  I actually really enjoyed this show over the course of the last 12 weeks. This was something I looked forward to at the start of every week. Right from the start, this series was never meant to be a super serious one. There was never going to be brutalities or cruelties. It's simply a light-hearted shounen series. If what you're looking for is a simple series which doesn't have a complicated plot, features decent action sequences and has a great soundtrack, then elDLIVE could be one for you.  YOYOSA!";Recommended
1;ēlDLIVE;Shingster;https://myanimelist.net/profile/Shingster;10;elDLIVE is based off the popular manga of the same name and is an action/ science fiction genre based anime. I have yet to read the source material that the anime is based on but after seeing how enjoyable this anime was I might consider reading it.  Story and setting The story of elDLIVE revolves around the life of Chuuta Kokonose a fourteen-year-old middle school boy that one day was found himself face to face with an alien and is recruited into an intergalactic police force called elDLIVE.  The story of elDLIVE revolves around Chuuta’s life as a middle school student as well as his career as an officer of the intergalactic force elDLIVE as he and his fellow officers work tirelessly to protect the planet from all sorts of aliens and invasions. For the most part the anime is largely set on the planet Earth to which Chuuta and his friends and fellow officers reside however the series does also take place on the large mobile HQ that is used as a command ship by the solar system bureau that Chuuta belongs to. In terms of story the idea of the main character being chosen to join a mysterious intergalactic police force that was unknown to them by the merit of the abilities that they never know that they had certainly was intriguing. The fact this force’s HQ was a mobile command ship that was located just over Earth was also another surprise. Arguably one of the more interesting aspects of the story was that Chuuta gets the chance to not just meet many different alien species but also to work with many of them as part of his career in elDLIVE. The fact that many of these aliens look like normal human beings was even more surprising.  Chuuta  Chuuta voiced by veteran voice actor Ayumu Murase is one of the main characters of the series and is the main protagonist of the series. A 14-year-old second year middle school student Chuuta is an honest, hardworking and diligent person that tries to do his best in everything that he does. A firm believer in justice and second chances Chuuta prefers to use diplomacy to deal with cases rather than physical force. Since he was little Chuuta has been hearing voices in his head which eventually culminated in a rather tragic accident that had a long-lasting effect on his personality. However, this voice eventually become something that Chuuta never expected it to be and become one of the primary reasons as to why Chuuta was chosen by join the intergalactic police force elDLIVE. Personality wise Chuuta’s personality changes as the series progresses and his character is developed and improved upon after overcoming challenges both in life and with powerful adversaries. In the beginning Chuuta was an average teenager that got scared easily and was reluctant to be part of something that they did not understand or believe.  However, as the series progressed and Chuuta and his partner drew got more involved with elDLIVE and solved more cases Chuuta become braver, smarter and more willing to stand up to adversaries no matter how powerful in order to protect his friends and innocents that may have been caught in the crossfire. Chuuta also become rather good at performing investigations on his own being able to talk to potential witnesses calmly and kindly and trying to sympathize with them for the effects that the crime has had on them rather than asking them straight out. One notable trait of Chuuta is that he cares a great deal about the people around him whether they are friends or just people that he had just met and as a result Chuuta will always try his utmost to protect them even if it meant sacrificing himself for them.  All in all, I felt that Chuuta was a pretty good character as despite the weird situation that he found himself in he was able to adapt to the situation relatively quickly and from there slowly become both a better person and a capable officer within elDLIVE. Character development for Chuuta I felt was done reasonably well and it was nice to see him slowly get braver and become a better person as he gains experience from getting involved in cases. I felt that Ayumu Murase did a pretty good job portraying Chuuta.  Misuzu  Misuzu voiced by veteran seiyuu singer Saori Hayami of Owari no seraph and the irregular at magic high school fame is one of the main characters of the series and the main heroine of the series. A fellow classmate of Chuuta’s and a fellow officer of Chuuta within elDLIVE Misuzu was sent to Chuuta’s school to observe him and judge whether he is appropriate for service in elDLIVE. Misuzu is a pretty, intelligent and hard working person and takes her job as a elDLIVE officer seriously. Personality wise Misuzu undergoes many changes as the series progresses though unlike Chuuta her personality can be considered to be the opposite. In the beginning Misuzu’s personality is cold, aloof and distant only interacting with those that she considers friends and viewing others with contempt. Her relationship with Chuuta at first was not the best first impression as she did not think that he was suitable for being an officer as she felt that he did not take the matter seriously and that he was rather childish in his personality. However, as the series goes on and after seeing how much that Chuuta has changed both in terms of personality and in nature Misuzu’s opinion of him started to change.  It’s not until one of the later story arcs that Misuzu’s opinion of him progressed to a point when she was finally able to place her full trust in him and accept him as a fellow officer of elDLIVE. The interactions between Misuzu and Chuuta I felt was well done as because they are both within the same division they more often than not are assigned cases in which they must work together to solve. In these interactions, we get to see not just how she investigates and deal with cases but also how she learns from Chuuta that she doesn’t hold in high esteem at first. More importantly we also get to see how Misuzu’s opinions of Chuuta change as she sees how much he has matured both in personality and in attitude. As with all members of elDLIVE Misuzu has powers of her own that are derived from the power of SPH which in Misuzu’s case takes the form of an angel like figure complete with wings. This form is only used when a peaceful arrest is no longer possible and really is a sight to see when she uses it. Overall I felt that Misuzu was a well-designed character and I liked how her opinion of Chuuta that she dismissed and loathed at first managed to change so much over the series in reflection of Chuuta’s own advancement and it was nice to finally see and hear Misuzu say to Chuuta that she now accepts him as a fellow officer. I felt that Saori Hayami did a excellent job portraying Misuzu.  Veronica Veronica voiced by veteran seiyuu and actress Riho Iida is one of the main support characters of the show. A fellow elDLIVE officer and a friend to both Misuzu and Chuuta Veronica is an criminal investigation assistant inspector and is the head of her own division within elDLIVE’s CID division. Personality wise Veronica is a hot headed, blunt and rather competitive with fellow officers especially to Misuzu. However, while certainly aggressive at times Veronica takes her duties as an officer of elDLIVE seriously and in a way, she is similar to Misuzu in terms of attitude. Despite being aggressive Veronica as bereft of her rank and also as the commander of her division is not an idiot as people might assume from her personality and can be surprisingly inquisitive and fast thinking able to quickly ascertain what had happened at a scene or get to the heart of the matter without having to muddle through useless chatter. As can be expected from a division commander Veronica is one of the show’s most capable combatants with her combat style emphasizing her long legs which means that her kicks are relatively powerful. Her style especially makes use of a number of acrobatic moves that considering her normal clothing that consists of a miniskirt does tend to make male combatants get distracted which is probably why Veronica uses it in the first place. Like Misuzu Veronica’s attitude and opinion of Chuuta changes as the series goes on with her being curious about Chuuta when they first met but later accepting him as a result of a rather large operation/battle in which he managed to get both her and Nina out and solving the case more or less by himself. I felt Veronica was a pretty well designed character and I liked the interactions that she has with Misuzu.   Nina  Nina voiced by veteran seiyuu Lynn of High school fleet and Fuuka fame is one of the main support characters of the show and is a fellow elDLIVE officer that assist Misuzu and Chuuta. A member of Nina’s Division 5 of elDLIVE’s CID division Nina also serves as Veronica’s partner after they were assigned to the solar system bureau. Unlike Veronica who has a rather aggressive and blunt attitude towards investigations and to others Nina is the opposite in that she is kind, soft spoken and has a caring personality. Nina, Veronica and Misuzu are old friends having all joined elDLIVE around the same time and as a result she is well aware that the two often clash on a number of things when they encounter each other. As a result, Nina often finds herself pressed into the role of a peacekeeper as she tries to stop these arguments. Of the pair between Veronica and herself Nina can be best described as the intelligent and rational one and she often admonishes Veronica when she gets too hot headed and aggressive during operations. Like all members of elDLIVE Nina also has her own abilities that she derives from her SPH which in her case takes the form of wind funnels that she can use to attack enemies with. Although not one to attack first in a combat situation Nina is no less a capable combatant than Veronica is and is capable of holding her own in a fight.  As a side result of her SPH powers Nina’s outfit that she changes into when she uses her powers changes into a rather revealing outfit which is a contrast to her personality. This usually causes Nina to become embarrassed when others especially Chuuta sees it which I found to be rather amusing. Like Veronica Nina did not bear any special feelings towards Chuuta at first as she like her boss was curious of the special rookie that was in the bureau that they had heard about even outside of the system. Like Veronica Nina’s attitude towards Chuuta changes and she eventually treats him like a fellow officer. I felt that Lynn did a pretty good job voicing Nina.  Dolough Dolough voiced by veteran seiyuu Rie Kugimiya of Nabari no Ou and Full metal alchemist brotherhood fame is one of the main characters of the show. An alien of the rare Monitalien race Dolough serves as Chuuta’s SPH organ and thus forms a symbiosis relationship with Chuuta as they both need to exist for the other to live. Having grown up alongside Chuuta Dolough is perhaps Chuuta’s oldest friend and understands the pain and hardship that he has gone through in life which actually is a side effect of having Dolough living inside him. The relationship between Dolough and Chuuta is one of the main parts of the show and arguably the most important relationship that he has. As a result of their rather unique relationship Dolough relies on the good feelings and emotions that Chuuta feels and experiences in order to maintain his form and be able to use his SPH powers to help Chuuta. As a result, if Chuuta for whatever reason begins to feel negative feelings like anger, regret and others then Dolough would start to lose his form. While the bond between the two did not start off under the best of circumstances the bond that they forged soon began to improve as their relationship improved as the series went on improving not just Chuuta’s personality but also Dolough’s as well. Personality wise Dolough is a curious and inquisitive creature that can be described as being similar to someone of Chuuta’s age group. Dolough can also be surprisingly insightful being able to offer some valuable advice to Chuuta when needed. The bond and relationship that Chuuta establishes with Dolough I felt was done pretty well with both characters being developed as their bond improves.  One aspect of their relationship that I felt was funny was how Dolough and Chuuta make use of each other in attacks. In this case Chuuta actually visualizes the attack that he will use and passes this to Dolough through the link and allowing him to launch that attack. This I felt was a great use of the symbiosis relationship that the two have. Overall I felt that Rie Kugimiya did a pretty good job voicing the character of Dolough.   Laine  Laine voiced by veteran voice actor Tatsuhisa Suzuki of Owari no seraph fame is one of the main support characters of the show. The commander of the solar system bureau of elDLIVE and Chuuta, Misuzu and Veronica and Nina’s commanding officer Laine is a laid back, carefree and friendly person that nonetheless has great faith in his subordinates and allows them to pursue their investigations if they can be proven to be important. At first glance Laine may appear to be a lazy and carefree person that doesn’t take his role as branch commander seriously however beneath this exterior self-Laine is actually a smart, quick thinking person that can be quite scheming but not quite manipulative. He’s also shown to have a good grasp of both military tactics and space warfare tactics which is surprising from him. Despite his laid-back nature, Laine is not one that will give up easily and even when confronted by the most powerful of enemies or the most hopeless of situations Laine will always try the best way to get through it with the end result always surprising to both allies and enemies alike. I felt that Laine was a pretty well designed character that both cared about his subordinates and also considers the larger picture and his keen strategic mind was really a surprise to me. I felt that Tatsuhisa Suzuki did a pretty good job voicing the character of Laine.   Arts and animation In terms of art I felt that the environments that were shown in the series was well designed and colored and that there was a good variety of environments that the cast were featured in. The design for the bureau’s flagship and headquarters I though was pretty well done as the ship while not appearing to look like a warship had the firepower of a cruiser which I felt was important given that their role was to arrest criminals and enforce the law and not destroy them. The designs for the various alien species that were present in the show I felt was also another point that deserved praise as there was a large variety of aliens that were both beautifully designed and unique enough to stand out from among the others. In terms of character design, I felt that the series did a reasonable job as each character was alike in terms of uniform but at the same subtlety different in their own ways. One aspect of character design that I liked was the design of the uniforms that the members of elDLIVE wore for their day to day duties. In terms of animation I felt that it was crisp and clear and that the fight scenes both in terms of personal combat between the elDLIVE members and aliens and combat between spaceships was pretty well done. In particular, I liked the transformation scenes that happen as elDLIVE members activate their SPH abilities.  Music  The music for the series I felt was particularly strong with both the opening and the ending themes being especially good. Scene music also felt appropriate as well.  Voice acting  The voice acting for the series I felt was pretty strong with Saori Hayami and Ayumu Murase who voiced the characters of Misuzu and Chuuta deserving some praise as I felt that they were able to portray their respective characters pretty well. I also felt that Rie Kugimiya, Lynn and Riho Iida who voiced the characters of Dolough, Nina and Veronica also did a great job portraying their respective characters.  Overall conclusion  Overall I felt that elDLIVE was a pretty well done and designed anime that had a great story, an interesting setting, well designed characters and solid voice acting. The premise that a middle school boy that had an alien inside of him being given the chance to join an intergalactic police force was certainly interesting. The subject area which in this case is to become a part of the intergalactic police force as an officer and from there protect the lives of not just normal human beings but also the lives of the aliens that have also made a home for themselves on earth was also interesting. In terms of story I liked how at first it made use of the normal villain of the week formula that is common to most animes and manga before slowly getting more serious as the villains become more apparent and powerful eventually culminating in their appearance near the mid part of the series. This type of slowly feeding in the main villains into the main plot was well designed move as introducing them too quickly would make the anime sound rushed and lower the dread that the characters would feel when they are confronted with them.  Character design and character development for the series I felt was pretty well done with the best examples of the former being the Chuuta, Misuzu and Nina and the latter being the personalities of both Chuuta and Misuzu and the emerging bond that the two forge as they began to accept each other. Voice acting as noted was particularly strong in this series with the seiyuu’s of Misuzu and Chuuta deserving some praise for being able to make their characters stand out.;Recommended
2;ēlDLIVE;jsmrcrzgrdl_;https://myanimelist.net/profile/jsmrcrzgrdl_;7;elDLIVE ANIME REVIEW  elDLIVE revolves around Chuta Kokonose, our main protagonist, on his adventures of being an elDLIVE Space Patrol.  Honestly, I am saddened of its rating here in MAL. I am huge fan of Akira Amano since I finished watching/reading the Katekyo Hitman Reborn. And I was very hyped when this came out last January.  Like Katekyo Hitman Reborn, this series started very slow. I think this whole first season is all about character development, since it's only a 12-episode anime. I honestly want more seasons though that may be unlikely since only a few appreciated the anime.  The story started slow in the first few episodes but it delivered in the latter part.  The art is mediocre and it's unusual to see that type of animation. Though the soundtrack is very good especially that ending theme.  The characters look similar to Katekyo Hitman Reborn though some of the characters are aliens since it's an anime about space protection.  Overall, it's a fair anime to me. If you've endured the first 15-20 episodes of Katekyo Hitman Reborn, then you might as well give this a try. It's a slow starter but it will give you something to look forward for until the very end. And hoping for more seasons to make Chuta Kokonose more like Tsunayoshi Sawada.;Recommended
3;ēlDLIVE;shikiddo;https://myanimelist.net/profile/shikiddo;8;"This is my first review ever so I'm just going to go with what the numbers say. Also, I am a huge Katekyo Hitman Reborn fan so this will be little you know...  Story = 8 - Very Good I watched a few shounen anime so this feels like the other shounen animes except that it has a Space Theme so that gives it something. Also, since this is just Season 1 and they didn't follow the manga on the last two episodes (They followed the manga from EP 1- 10), I'd say the characters are well introduced. As for further/deeper character backgrounds, I'm afraid I have to say this but read the manga if you wish. As for the story, they didn't reveal much but the whole ""We are space police, we protect the galaxy"" thing sooo... go read the manga if you wish, the plot thickens! Also even though they didn't follow through at the last two EPs, it's still well executed but it felt like the other shounen anime endings so there's that.  Art = 8 - Very Good As long as the art is pleasing to me it automatically gets a ""Very Good"" response to me. Though they have different art styles in the manga and in the anime, it still strikes a ""Very Good"" to me  Sound = 8 - Very Good I love both the OP and ED chosen for this anime, it's so fitting. As for the sound themes for every situation, fits fine for me. As for the voice acting, I'm not one to judge who gets to voice who but to me they sounded like what I imagined them to sound like when I was reading the manga (except for Dolugh, I imagined him sounding like a werewolf for some reason).  Character = 7 - Good Like I said, nothing much going on in the characters yet except for getting introduced. At least they showed Chuuta's little character improvement as the episodes pass. As for in the manga, character developments are great if you ask me. I like how they all improved there.  Enjoyment = 9 - Great One of your favorite manga gets an anime adaptation? Very Good! They followed the manga? Great! Woops, they didn't follow through in the end... Stay at ""Great!"" Seriously I think IMO, they should have followed through! The ending-cut in the last EP if executed well, will show the viewers that the plot thickens and they will want Season 2! Oh well! Also just in case, they have reached ALMOST the current chapter in the manga except for the last few chapters which where the plot thickens and will be (hopefully) Season 2. So if there's gonna be Season 2, it will take a while.  Overall = 8 - Very Good They should have followed through!!! Anyways, it's just Season 1. Like most animes, Season 1 is like the introduction of everything and the following seasons, if executed well, are the great ones!";Recommended
0;ēlDLIVE;Leegf;https://myanimelist.net/profile/Leegf;4;How I made it to the end... I wonder... Okay, I'll tell you. Why I even begin to watch it? I've watched Reborn series in the past. I didn't like it. Once again, why I even begin to watch ēlDLIVE? Ah, yes, I know. That's because I'm very kind soul who's inclined to give people second chances so they can show they've became better. Yup. I gave such chance to the author. (Hope you would believe)  The story is so unique! It doesn't resemble Reborn's story in any possible way. Small chibi creature that helps main hero? No way you would find something so overused here! Non-confident main character who's the most kind and caring character ever? Nope, nope, wrong call! Some big organisations brawling with each other? Not here, nope! Bishie characters popping up here and there? Not happening again!  Art and sound are pretty mediocre. Nothing special save my admiration for the author's infinite capabilites at creating so various bishie characters which you wouldn't confuse with anyone else(you would, believe me)  Characters are outstanding, as you could already figured out from everything written above. Tsun... oh, sorry, I meant Chuuta is the great example to follow. Just do nothing, be no one, and then and only then some day would come for you to shine! Haven't you understood the deep idea of monitalien? Everyone has infinite powers within! You just have to believe in yourself! Oh, and I haven't seen such cute girl as Sonokata for a long while. She's the one of the main characters. Prepare for a surprise. Know what? She's... is... tsundere. Unbelievable, right?!  Had a lot enjoyment. Plot twists are unpredictable, characters are unique, everything's brilliant to keep it short. And I ain't sarcastic right now. (I am, okay)  Recommended to everyone who liked Reborn and seeks for something similar.  All right, that's how you should not make shonens.;Not Recommended
0;xxxHOLiC◆Kei;game8910;https://myanimelist.net/profile/game8910;9;"***I have decided to change the format of my reviews to provide more to-the-point ups and downs of the subject in review. I hope people like this new style since the old essay style reviews are tl;dr and just take too long to write. Anyways here is the first anime I'll review under this new format***  xxxHOLiC - Kei is the sequel to the first xxxHOLiC anime which is an adaptation of the CLAMP manga of the same name.  Story: + A great plot that leaves you wanting to know what happens next + Very deep symbolisms and philosophy are presented + A bigger focus on character development + An actual sense of continuity unlike the first season's more episodic format + Great mix of supernatural elements into a slice of life anime  - Fans who prefered the episodic format might be let down - Less freakish supernatural situations (in comparison) to the first season - Fans of the manga might be let down at the lack of references to Tsubasa Chronicles this far into the story.  Art: + Flawless animation + No quiality fluctuations throughout the series, solid and stable all the way + CLAMP art (for those who love it)  - CLAMP art (for those who hate it) - A little spoilerish but I wish they had kept ""a certain person'"" eye colours like they should have been  Sound + Very awesome soundtrack that fits the atmospheres perfectly + Very good use of the soundtrack making scenes more powerful + Great performance by all the seiyuu's they did an awesome job  - Watanuki's voice can get irritaring sometimes (but thats me)  Character + Yuuko is amazing....very deep and mysterious character that just makes you wanna know more about her + Watanuki, despite being annoying sometimes, is a great and likeable character + The rest of the cast both main and supporting are very likeable + Great character development that actually makes you care for them  - Watanuki's short temper irritates me sometimes (but thats me) - Mokona is also annoying  Enjoyment: xxxHOLiC - Kei was really an incredibly fun anime to watch, I just didn't feel like stopping, mainly because I loved the characters and the plot.  Overall: xxxHOLiC Kei is a great sequel to a great anime that is adapted from a great manga. But even as great as the anime is I highly recommend you read the manga since there is a lot of IMPORTANT material that was left out of both anime adaptations. If you like slice of life and supernatural animes, then by all means watch xxxHOLiC, its one of the best at doing both at once.";Recommended
