0;Kanojo wa Zombie;laddy_donglegs;https://myanimelist.net/profile/laddy_donglegs;6;This MV is a bit difficult to find full and in decent quality, the best I could get is here, in 720p: https://www.dailymotion.com/video/x3ojv02This is a short music video directed by Shin Itagaki, best known for directing Teekyu, a pretty good show, and Berserk (2016), which is a greasy pile of burning tires. He also had a hand in the second OP of Bakemonogatari, which is pretty similar to this. The characters are expressive and well designed, and the animation has a good amount of impact even if it is sometimes hard to know what's going on.As for GLAY, their music isn't bad, but I can't really say I'm a fan. All in all, solid 6/10.;Mixed Feelings
0;Kiekaketa Monogatari-tachi no Tame ni;Paraturtle;https://myanimelist.net/profile/Paraturtle;6;Story:For the most part, the description above covers what happens. However, the story itself is filled to the brim with symbolism. That, paired with 0 dialogue makes for a rather cerebral experience, something I've come to really enjoy with Naoyuki's work.The story itself is a process of confusion, community, and ultimately, convection. It's very ethereal, something that steps out beyond the standard westernized idea that one must do things on their own, take it on the forehead at all times, and then die with those burdens. Naoyuki tells a different narrative where someone embarks on a journey carrying their burdens but finds themselves in need of others help. However, it never states that a sense of singularity is negative. There's a sequence just after our protagonist communes with others that he must travel alone for a short spell before he meets that which will ultimately relieve him of that which weighs him down.Art:Although the stop-motion isn't all that great, the artwork put into the settings and characters is incredibly compelling. It's very evident that each backdrop, character, and prop is indicative of something far more than what it initially looks like. I found it a lot of fun to think about what they may represent, and then felt an incredible sense of accomplishment upon finally realizing what it may be.Sound:Very lo-fi. Songs are cut short. Some songs have mistakes as well. Unfortunate, but fitting. Still requires points off, however.Character:Everything represents something. Beyond that, there's nothing else. Don't expect to add anybody to your favorites.Enjoyment:Quaint. The claymation, music, and symbolism made for something I didn't expect and then felt glad I experienced it. It's very enjoyable, and perhaps my favorite work from Naoyuki Tsuji.Final Thoughts:The many burdens he carries are self-afflictions that cross from irrational issues to very pervasive ones. Although vague, I'd like to think his mask is representative of self-hate, something that can only be defeated by community. As someone who spends a lot of their time alone, I find this one incredibly easy to relate too. It's an irrational weight to carry, self-hate, but only through others can I find myself rid of such an ugly burden. There's plenty of other things to connect to in this work, and I found a lot of it to be very inspirational. I'm definitely going to recommend this to a lot of friends.((If you liked this review, friend me for new reviews on other works, both manga and anime!));Mixed Feelings
0;Nagagutsu Sanjuushi;matthigh;https://myanimelist.net/profile/matthigh;5;"Following the success of the first Puss in Boots movie three years earlier, Toei Animation pinned their hopes an this sequel, ""The Return of Pero"". In fact, the studio was so infatuated by the character, that they made Pero their mascot, which has endured for almost five decades.This time, Pero finds himself in the Wild West of the 1880's, stuck in the middle of a fairly paint-by-numbers story that could have been the plot of any of the scores of Westerns that Hollywood churned out in the fifties and sixties.Young Anna is returning home by stagecoach from back east, only to find her father has been murdered and the town is in disarray after some undesirables have moved in. Intent on keeping their counterfeiting ring secret, the gang has murdered several sheriffs, and tries to drive away Anna as well, who is on the verge of uncovering their scheme. It is up to a mysterious outsider to save the day!Now, you would expect that 'mysterious outsider' to be Pero, right? Well, actually, in this movie he sort of ends up just being along for the ride. Pero, the titular character and the Pride of Toei, ends up being nothing more than an incidental character added in mostly for comic relief and foil, from beginning to end. If you were to take him out of the movie completely, it would not greatly affect the overall plot.Like Animal Treasure Island from Toei the year before, this movie contains a mix of humans and anthropomorphic characters. All the serious actors being human, all of the more comical characters (aimed to keep the younger kids involved) are animals, such as Pero and a band of ""Indian"" mice, and three bumbling cats chasing after Pero. The animation style is also largely the same as Animal Treasure Island (no surprise), with a heavy Disney influence, only this time lacking the magical Miyazaki touch that make Animal Treasure Island a more enjoyable feast for the eyes.The basic Western plot is a straight-up serious Western, even if it is aimed at a pre-teen audience. Which only makes the cartoony antics of Pero and the little Indians that much more jarring to watch when they are shoehorned in to the story. They should have gone either way: Either a non-humorous drama, or a full-out slapstick comedy. By mixing the two, it just detracts from the overall finished product.And in the end, we are left with a sequel that is a lesser compared to the original, where the character in the name of the movie itself is largely unnecessary.";Mixed Feelings
1;Nagagutsu Sanjuushi;LightScaryRobo;https://myanimelist.net/profile/LightScaryRobo;5;This is a sequel to Nagagutsu wo Haita Neko, but it is not important for the story for you to see that first. Pero travels from the East to the Wild West where he has essentially turned into a cowboy.Pero does not really appear to look like the same lovable character. His colours are slightly off, the same with the King Cat's three gunmen as well. A lot of what was mostly clear in the original film was a bit more blurry than the previous film, with the exception that the background characters had more detail on them.I don't know why, but the quality of the sound was dropped significantly from the first film. They used a slight variation to the theme song in the first film, but the audio quality for it, as well as the voice acting, was very poor. I know this is a dated film, but this is in terms of comparing it to the prequel.Pero - A kindhearted cat who is hated by King Cat and wanted dead for his betrayal to his species by always freeing caught mice.;Mixed Feelings
0;With You: Mitsumeteitai;Darkmage530;https://myanimelist.net/profile/Darkmage530;5;"Update: Q: &quot;Does it contain any nudity or ecchiness?&quot;A: Despite being based on an H-Game this show is quite safe to watch, there is no nudity. There is one scene in the second episode which seems questionable but things are averted before getting out of hand. You should not have any qualms about the viewing content in &quot;With You&quot;.I watched &quot;With You&quot; by streaming it so the actual quality of the video wasn't all that great and may have hindered the Art and Sound aspects some. I tried to compensate in my scoring and reviewing.The StoryIt honestly wasn't too bad, just a little weird and perplexing. The biggest downside is that everything is crammed into 2 episodes. I felt like the story kept being rushed in attempt to finish as fast as possible. Also at the end there isn't a feeling of completion like anything really happened.Art/AnimationDue to the quality of the videos I was watching, it is hard to get an accurate gauge of the true quality in the art. From what I could see, it wasn't outstanding and some of the scenes had some fairly poor animation quality. For only being two episodes long it could have been fleshed out a bit more. The character designs were one of the highlights, I felt they were pleasing to the eye. Many of the backgrounds seemed a little dull, there wasn't much detail or effort put into them.The SoundThe sound was mediocre. It didn't stand out and just kind of blended in and was there. The ending theme was eh, okay, nothing special. Sound effects were the highlight of the sound experience. There was a decent array of sounds used and nothing seemed really out of place. The voice actors were decent, they seemed to fit the characters fairly well.The CharactersI felt like there was a lot of potential here but similarly with the Story, it is too short to really flesh out the characters. The three characters involved in the love triangle are obviously the most important characters but it was hard to actually feel or sympathize with any of them. There were a few other characters that had major roles but in some cases you don't learn much about them, sometimes not even their name. Very little to no background information or history is given on the characters which made it hard to have any emotion for the characters.EnjoymentI wasn't expecting much from this show as a whole, so it didn't disappoint but there was nothing memorable. The length is just way to short for what they were trying to do. Four episodes would have been much more efficient. There was a little bit of comedy sprinkled in and the romance was mediocre. The show ended in a slightly unexpected manner but it seemed to wrap up quite quickly and it all didn't make much sense either.ConclusionI wouldn't go so far as saying With You is a bad show but it's not really good either. I realize the budget was probably fairly small but it really would have needed at least another 2 episodes to give everything more time to build up. Also the actual quality of the execution for it all was lacking as well. Once the show finishes you feel like you didn't go anywhere and nothing really happened. There was a decent amount of potential here but a few more episodes and a little more effort put into polishing the show would have bumped the score up to about a 7.I wouldn't recommend this show unless you're looking for another show to just add to your list. The one benefit is if you do watch it, it's short so you can get it out of the way quickly.";Mixed Feelings
0;With You: Mitsumeteitai;Skadi;https://myanimelist.net/profile/Skadi;4;"A few things are required when telling a romance story, chiefly being that there actually be resolution to the ROMANCE! But sadly within the romance genre, With You ~Mitsumeteitai~ doesn’t stand alone in regards to its epic fail. I seriously doubt even fans of the source material will even enjoy this uninspired adaptation.The romance genre, and overwhelmingly the one involving harems seem to be dominated by H-Game and visual novel adaptations and this series is no exception. Like most, I haven’t played the game so I cannot make judgments based on how well it adapted the game's plot. Perhaps it’s unfair to compare, but I know that these adaptations can be made successfully into wonderful series’ such as Kanon, Clannad, and ef. Though nobody is certainly going to confuse this for a KyoAni project by any means.With You ~Mitsumeteitai~ storyline is typical harem fodder. The uninteresting male protagonist suddenly is reunited with his childhood friend after six years out of the country. Of course this causes friction with the resident childhood friend and tsundere who is in love with our dull pillar of masculinity and but can't tell him that. As a side note...you know it is possible to have other story ideas. I mean that story premise I just gave you could apply to 90% of the harem romances ever made. Throw in some mysticism and some track and field activity and you have the makings of a bland story that falls flat on its face before even leaving the starting blocks.The plot meanders around and never develops anything satisfactorily. It starts off as a sports drama but beyond the first half of the first episode none of those storylines are ever developed or pursued any further. There is some uninteresting mysticism that is eventually resolved but like every other plot element the viewer is unlikely to care about it anyway. Even the leads ""reason to run"" which is seemingly important to the story in the beginning is completely meaningless when the revelation is made at the end. Speaking of the end, well there isn’t one. Nothing is really resolved in terms of the romance and the confession of love is completely meaningless and typical of harem-romance anime considering the end. So in the end I found myself scratching my head and wondering just what the point of the whole thing was and who I had to see to get that hour of my life back.Characters are also listless, boring, and lack any originality. The male lead is so bland that even though I am writing this less than an hour after viewing I can’t even remember his name. I know guys are dense but honestly nobody is this thick headed. You don’t care about him let alone any of the rest of the cast. Naori, well even though I am a fan of tsundere characters, I can see why some people hate them when I watch her. There is nothing original about her as she acts, behaves, and hell even looks like 99% of the other tsundere in anime. It seems as though it’s only these characters that ever show any real feeling or emotions in these types of stories. Naori constantly pines over the lead just praying for her to show him even a smidgeon of affection in return, but at least you get some genuine feelings from her where as none of the others in the cast give you any reason at all to believe they even know what love is. Her main competition is ultra moe stereotype Manami. She’s pretty much the polar opposite of Naori in personality. But with her you don’t get the same feelings of affection that you do from her rival and basically the only way you can be convinced she has this deep love for him is because the story tells you so.Don't let the cute pic on the series page fool you, artistically this anime is horrible. Just watching it you might assume it was produced during the dark ages of the early 90s but I was shocked to see that it’s not even ten years old. Besides hair color the cast pretty much looks identical, the characters with a few exceptions are not very attractive and the backgrounds and settings are as uninspired as the story and characters. The sound isn’t any better; the music is a relic and would be more suitable for something made twenty years earlier.Really unless you just absolutely loved the game this was based on, I see no reason why anyone would want to watch this. There is nothing to recommend as it pretty much sucks equally in every category.";Not Recommended
0;Arara;NextUniverse;https://myanimelist.net/profile/NextUniverse;8;I didn't want to review this but it seems many don't appreciate this, so I will give an alternative view for anyone curious.It seems to be a short of what seems to just be a trippy run of what Naoko is going through. Maybe it is the attack of the outside world that got to her? Maybe it is the views of what people think about her that got to her? Something did, and it caused her to run in this exquisite art piece which is surprisingly enjoyable.There obviously isn't a lot to go on, but it was truly something of a good simple story with some extra detail that made this worthwhile. The presentation really helped out for sure.8/10.;Recommended
0;Arara;5Cats;https://myanimelist.net/profile/5Cats;3;I don't get it, and probably no one watching will unless they read the description or spoilers first.It's very short, so one cannot expect a lot of things like plot or development of course. Still, there's nothing to indicate what and why things are happening. It goes from normal to psychedelic (which is visually interesting at least) and then back to normal in a flash... but why?Oh well, it didn't waste a lot of time at least.I must write a longer review, but now it takes longer to read this than it did to watch the short anime :/;Not Recommended
0;Animegataris: Yuku Toshi, Kuru Toshi;WhatShouldIBe;https://myanimelist.net/profile/WhatShouldIBe;5;"So disclaimer. The only Earth language I speak is English. I watched a Russian Dub of this. Russians do not replace the original voices when they dub over things in my experience, and it holds true for the version of this I watched. On top of that there was no official English subtitles but auto generated ones. So it went like this Japanese>Russian>ComputerMumboJumbo>Possibly English>Whatever the hell I speak in.Even with that amount of convolution the story is just a summary with maybe a few jokes thrown in. If you have to watch it do so, but by no means are you missing anything important or life altering. The main series is good, go watch that though.I give this Ova an 7 out of 10.5 for recap story,8 because the art is pretty good with only a few cut corners which is to be expected for this type of episode,Character 8 as she sticks with it pretty well.Enjoyment was 5 I hate recap stories almost as much as I hate the ""court"" episode, and unfortunately I sentence this episode to Dull and time filling. Good thing it was only a few minutes long.Also TLDR? I wrote this so no one else would possibly waste time hunting it down thinking it was something more.";Mixed Feelings
0;Okashina Hotel;TheHentaiKing;https://myanimelist.net/profile/TheHentaiKing;4;*Disclaimer*Just personal scratch.Advised, possible spoilers.Opinion & InformalArt: 5/10 Average and unmemorable. Pretty much a single backdrop with animation happening within it.Animation: 6/10 Somewhat interesting movements and animation. I can't exactly say there's anything believable about the anatomy. There were quite a bit of wild body shapes and things going on here.Plot: 4/10 None.Development: 4/10 None. Well, none I could see.Music: 4/10 None. Stupid sound effects and many were just annoying to listen to. Only memorable one was the Wilhelm scream.Overall: 4/10 Unmemorable. Borderline bad. Have to consider that this is a 'super-short' and is more of just a display of animation and technique I guess.;Not Recommended
