0;Ishida to Asakura Special;Kokko;https://myanimelist.net/profile/Kokko;10;"""Ishida, I have a… question.”“Very well, Asakura. I shall answer your question.”""This anime should have ended last... week. How come we're still... here?Will I finally become Natural Perm-sensei of Year 3's BL... class?""“Just give up on that, Asakura. Because there's still something we have to do.”“I… see.”The first work of the creator of the masterpiece Shinobi no Otsutome, is incredible. But the special episode released a week after the original series ended delves far deeper into existentialism and the cruelty of the circle of life than the original post-modern social commentary ever did. It is a beautiful thing to behold.With only two characters present, the titular Ishida and Asakura, Masao (the creator) can deliver a highly complex psycho-analysis of these five-dimensional characters. Ishida's tragic past, coupled with his incredible love and reliance on Asakura, makes for an amazing character, no, PERSON, that transcends the medium and becomes a real, human being. Asakura's denial of Ishida's wish to open a flower shop, that we saw in the earlier episodes, have deeply scarred Ishida and makes him question if Asakura does truly love him.I dare not say more to spoil anything of the beautiful interaction they have.The animation quality, while not of the same standard as the story and characters, is still better than anything we've ever gotten. Easily surpassing Ufotable's and Production I.G.'s best works. It is highly original and combines abstract shapes with realistic proportions, which makes for a highly enjoyable experience and a feast for the eyes.The soundtrack and voice acting is godly, with Rayli's Doki Doki Doku being the best song i've ever heard in two decades. The voice acting for the main characters is incredible, every sentence Asakura or Ishida uttered made me either want to cry or laugh, with the incredible range of emotions in their voices deserving of Nobel peace prices.My personal enjoyment of this episode was through the roof, and I demand that every single person on this planet (and the aliens too) shall watch it.You will be mesmerized, one second crying, another laughing, and another speechless. A true masterpiece deserving of every award on Earth.";Recommended
0;Ishida to Asakura Special;vigorousjammer;https://myanimelist.net/profile/vigorousjammer;1;"There really isn't much to this special at all. In fact, it's really just the same exact copy & paste intro that each episode on the main series had, just with some different dialogue. The thing is, there's no episode after the intro, it just ends and says ""thanks for watching""I guess this is fine, but taken at face value, this special is not very special at all, it's really just a little bonus tacked on to a somewhat sub-par show. It's probably the weakest part of the whole series, to be honest.";Not Recommended
0;One Piece: Dai Tettei Kaibou! Gekitou! 5-nin no Shin Sedai;Eoussama;https://myanimelist.net/profile/Eoussama;7;Finally, this feels like one of those mashed-up fight scenes that make up two hours that get millions of views on Youtube whenever a major arc in One Piece finishes, only it's better and quicker. Toei struck gold with this recap.This episode focuses solely on the Roof Piece nation, all fights no slow-paced reaction shots. It felt like a 24-minute-long Sakuga video honestly. Anyone can watch this and feast their eyes, bring themselves up to speed with what One Piece got going at the moment, even for Manga readers, it must be nice to get a bite-sized adaptation of all of those great moments.I would even say, if you're not a One Piece fan but are interested in getting into the series, you can safely taste the water with this episode action wise. Nobody can hate that.;Recommended
0;Inkou Kyoushi no Sai* Seikatsu Shidouroku;Ryoiki_Mikata;https://myanimelist.net/profile/Ryoiki_Mikata;7;"Another ntr this year. *Sigh* from Antechinus. Can't complain though. You just have to get used to it by now.Story:- Typical H-anime story. Nothing fancy about. Since when did we get awesome h-anime stories? Maybe early 2000s.Art:- Nothing to complain about. As usual Antechinus did a fascinating job. Even if you hate the story (especially ntr) animation will get you excited either way. So 0 complain there.Sound:- Sound is great! Antechinus H-anime's sound quality is amazing as ever. Not out of the world or anything. But definitely satisfying. Especially if you use Headphones.Character:- So this is the complain part for me. Antechinus always makes hot/s*xy character for their h-anime. But this time around both girls look same just hair design and color changes. Same body type, same facial expressions, same looking. Heck if they told us they are both sisters that would've been better. At least they could get away with this by saying they are sisters. Anyway I'm very disappointed this part. Especially for a h-anime A female character is everything.Enjoyment:- Not enough position this time. Especially 2nd episode. Same old position for 7-8 min straight. With cond*m, with bareback same position. That ruined our f*p enjoyment.Overall:- 7/10 for me.Tldr; please do note that I do not like ntr nor I hate it. I just watch h-anime for s*x scene. Don't really care for story that much. If I then I would rather watch Rom-com anime.Thank you!";Recommended
0;Reflect;DanTheMan2150AD;https://myanimelist.net/profile/DanTheMan2150AD;8;The Hololive ladies are many things but they most often than not forget that they are idols. Gura herself in a past life was a Meme Queen and dropped plenty of bangers left right and center, Reflect is no different.While the song isn't really to my taste the video itself is godly so easily raises what is otherwise an okay song in my books to a different level entirely. Gotta give it to the EN ladies and Hololive in general, they can hold a note no matter what language they're speaking. No matter the age they hit different every time.;Recommended
1;Reflect;ComedyPumpkin;https://myanimelist.net/profile/ComedyPumpkin;10;"This song is absolutely incredible. I have not had a song become my favorite that fast before. Goodness gracious, man. I was up very late when this came out, and when it did it- it was out for an hour already. I listened to this when I was like tired, about to fall asleep, and man, I could not go to sleep for about the next 30 minutes. Like, I was just thinking about the song the entire time. It's unbelievable, man. I did not think that a cute shark girl can make a song like this, like man. I was so surprised with the theme that she chose, and, somehow, she made it work very well. I was absolutely blown away.Through out the first time I was listening to this song, I was just in a trance pretty much. I was completely hooked. I was jamming out even though it was like super late. I wasn't really like head bopping or anything but I was like ""wow, this is really good"", and, I also really liked the assortment of languages she uses. Like, I think she even uses Greek at the beginning and the end which is really cool and somehow it fits. And also the Japanese and English it mixes so well in the song. There is also a couple different styles throughout it so it's not the same thing over and over again. It's just really good.I never thought that a VTuber could release a song that is this much of a jam, like, I- I listen to anime openings quite a bit and I- I think this is a lot better than many anime openings that I have listened to, like, just instantly became better than some of my favorite anime openings, which.. absolutely insane to me. This is a masterpiece right here. I- I’m about to show you guys this song. I’ve already listened to this like, so many times since it’s dropped, but, let’s just give it a listen right now, cause man, this song is so good. I’ll go through my thoughts.. I’ll go through my thoughts throughout bits and pieces of the song. I know nothing about music, so I can’t give like, a super good critique about it, but man, I can appreciate good production value and great music when it’s there.";Recommended
2;Reflect;Bjorn117;https://myanimelist.net/profile/Bjorn117;10;Best shark --> Best AnimeI thought Holo Graffiti could never be surpassed as the best anime ever, however i was clearly wrong, this masterpieces simply blows away all conceptions of what an anime can be.My only complain would possibly be the lack of continuation, sure there have been some OVAs that expand with spinoffs, like the acclaimed Q, but there is still so much that the story can offer, I for one would like a proper beach episode :DAs a long time fan of this anime and its connected storylines I can recommended to any shrimp of culture that is interested in the mysteries hidden within the deep ocean.I rate this A/10;Recommended
3;Reflect;Maxson61;https://myanimelist.net/profile/Maxson61;8;I'm not into Vtubers let alone hololive stars, but this piece was surely worth a try. It was a really beautiful song, correct me if I'm wrong, but I felt it was more of a introspective song than a judgement one. Gawr Gura, when I searched it up on YouTube, I didn't expect this to be such a big deal. As far my as N2 Japanese goes, most of the lines were top notch, the English part in between was really giving the dark/death vibe. I've never been attracted to squeaky and high pitched voices, but this singer/artist was really brilliant, brought out the entire feeling she had building up right in front of our eyes. I think I'll take out my old Miku DIVA and my old PSP from my attic and give a shot, cause REFLECT song reminded me of Hatsune Miku's voice and I'd love to give it another try.;Recommended
0;Reflect;abystoma2;https://myanimelist.net/profile/abystoma2;6;The song itself is great, no doubt about it. However, there are two parts to music video – the music… and the video.Unfortunately, the video is not that great in this case. It consists mostly of 3D rendered background, or still images with added effects. The animation level is just above of picture drama. I also feel like the video sometimes doesn’t fit the audio that well, like in the faster parts of the song, the pictures are still going at pretty much the same pace.The lyrics are fine. Not on the level of Mori’s songs, but not meaningless either. The inclusion of Greek portion also gives it a nice flavour.So, as a good song paired with average video, I can’t really give this more than score of “fine”. The song really is catchy though.;Mixed Feelings
0;Reflect;_Redo_;https://myanimelist.net/profile/_Redo_;4;"Reflect is basically a song about Gawr Gura and her ""other self."" I couldn't really find anything to love/like about this song. Sometimes the English felt a bit off, and the animation was pretty lazy, with both Gawr Guras barely moving. Every few seconds was basically images that were slowly zooming in and moving onto another... while this doesn't happen for all scenes, this was often shown. The sound was pretty decent, it was simple and I couldn't find anything good about it. It was fine. The character part is one problem here. I often cringed at both of the Gawr Guras. Sometimes I would feel like vomiting at points.And for the second last part, I didn't really enjoy this much. There were only a few scenes that looked pretty nice and fresh4/10 The song is good but English is sometimes off, and the song was just bad overall. I couldn't find anything to really like about this music video.";Not Recommended
0;Elf no Wakaokusama;NoSurrender;https://myanimelist.net/profile/NoSurrender;7;For an anime that was made over 10 years ago, the story line is actually pretty damn good, I've seen this hentai a while ago, but I actually liked it. This is the kinda kiddy-grade anime a perverted 12 year old boy would enjoy, though Im not in that age range, my maturity level is ^_^;Recommended
